Id,Label,Followers Count,Friends Count,Created at,Protected,Location,Verified,Listed count,Favorites count,Status count,Default profile,Default profile image
1014954325,adamziaja,1190,503,2012-12-16 10:50:52,False,1.0,False,37.0,526.0,251.0,False,False
18267548,AtlanticCouncil,123432,1633,2008-12-20 15:34:07,False,1.0,True,2689.0,5972.0,51844.0,False,False
2880926183,glosbohatera,918,178,2014-11-17 12:39:39,False,1.0,False,2.0,225.0,1487.0,False,False
1169516433765781504,smoqq313,4,10,2019-09-05 07:43:52,False,0.0,False,0.0,0.0,1.0,True,True
1199295902,Maliciouslink,21532,13326,2013-02-20 02:12:39,False,1.0,False,603.0,34621.0,41788.0,False,False
52401341,michalkosinski,13175,209,2009-06-30 14:00:22,False,1.0,False,300.0,282.0,538.0,False,False
1513753944,MLSecProject,2062,15,2013-06-13 15:58:53,False,0.0,False,99.0,166.0,218.0,False,False
939053934232195072,MorawieckiM,201842,43,2017-12-08 08:47:59,False,0.0,True,372.0,19.0,744.0,True,False
428333,cnnbrk,56951159,120,2007-01-02 01:48:14,False,1.0,True,185659.0,22.0,69932.0,False,False
529352320,PLinNATO,15307,974,2012-03-19 12:41:47,False,1.0,True,341.0,4698.0,19652.0,False,False
2397410880,Hackerstrip,4642,207,2014-03-19 07:04:42,False,1.0,False,98.0,1340.0,1209.0,False,False
3214383995,AnniPiiparinen,689,615,2015-04-27 17:42:48,False,1.0,False,59.0,674.0,905.0,True,False
2397872018,ArmyCyberInst,8507,4650,2014-03-19 13:33:39,False,1.0,False,214.0,3081.0,1986.0,False,False
45550670,RafalStec,46297,436,2009-06-08 12:06:35,False,0.0,False,314.0,5538.0,30759.0,False,False
806850055,enisa_eu,33855,847,2012-09-06 13:40:09,False,1.0,True,1139.0,2470.0,7825.0,False,False
41012588,MSFTImagine,132872,2086,2009-05-19 00:36:50,False,1.0,True,1748.0,6420.0,19565.0,False,False
43932737,prezydentpl,312176,296,2009-06-01 17:57:50,False,1.0,True,705.0,0.0,17861.0,False,False
88203872,LBalcerowicz,322481,1165,2009-11-07 15:14:57,False,0.0,True,463.0,60802.0,28696.0,False,False
783324673513758728,Tomasz5ek,6781,319,2016-10-04 15:15:30,False,0.0,False,34.0,537.0,2723.0,True,False
782868231191138304,v4r4n,1,84,2016-10-03 09:01:46,False,0.0,False,0.0,17.0,4.0,True,True
2937526001,BBN_PL,10888,452,2014-12-22 21:28:57,False,1.0,False,91.0,1429.0,3264.0,False,False
97229903,SecurityHumor,16497,536,2009-12-16 15:26:28,False,1.0,False,744.0,5272.0,13327.0,False,False
777135577879678981,gregpoho,1,0,2016-09-17 13:22:15,False,0.0,False,0.0,0.0,1.0,True,True
2260681322,Najwazniejsze,16269,10887,2013-12-24 20:32:47,False,1.0,False,123.0,3634.0,20275.0,False,False
233559196,HQDACyber,2056,301,2011-01-03 15:07:54,False,1.0,False,89.0,293.0,2499.0,False,False
4539355517,TomaszZdzikot,2129,1040,2015-12-19 21:24:21,False,1.0,False,22.0,3945.0,1589.0,False,False
912127063661756416,OHFNightly,843,3829,2017-09-25 01:30:13,False,1.0,False,0.0,28.0,137.0,True,False
848243562,kurzweil4,7,6,2012-09-26 22:39:04,False,1.0,False,0.0,9.0,74.0,True,False
1145017891961671682,Oliwer51573826,2,10,2019-06-29 17:15:13,False,0.0,False,0.0,0.0,0.0,True,True
522149495,BMW_Polska,5396,48,2012-03-12 10:49:31,False,1.0,False,44.0,13.0,1678.0,False,False
817385715126435841,terytorialsi,12533,5,2017-01-06 15:01:55,False,1.0,False,35.0,1013.0,2852.0,False,False
741273989381795844,F1sherKK,194,227,2016-06-10 14:21:06,False,1.0,False,13.0,1420.0,823.0,False,False
809072890528329729,SmartCityPolska,1033,2534,2016-12-14 16:29:43,False,1.0,False,8.0,590.0,698.0,False,False
742339826607882240,niepodlegla,4200,183,2016-06-13 12:56:21,False,1.0,False,13.0,6523.0,3015.0,False,False
461958686,Zaufana3Strona,13125,254,2012-01-12 11:51:28,False,1.0,False,116.0,206.0,7695.0,False,False
721588314,TomaszLysiak,14484,1307,2012-07-28 05:46:01,False,0.0,True,60.0,17987.0,10429.0,False,False
812012427848122368,pl_Manify,1,0,2016-12-22 19:10:24,False,1.0,False,0.0,0.0,1.0,True,False
780271424833486848,NASK_pl,3716,311,2016-09-26 05:02:59,False,0.0,False,43.0,1192.0,2965.0,True,False
138048156,mblaszczak,105274,2535,2010-04-28 13:48:18,False,1.0,False,299.0,1478.0,4346.0,False,False
953595684929921024,MinRozwoju,11449,609,2018-01-17 11:51:43,False,1.0,False,47.0,2959.0,4529.0,False,False
818910970567344128,VP,8674234,14,2017-01-10 20:02:44,False,1.0,True,10647.0,19.0,8518.0,True,False
393861620,RSzeremietiew,13445,688,2011-10-19 06:02:36,False,1.0,False,68.0,968.0,13917.0,False,False
104782747,JerzyBuzek,357877,1916,2010-01-14 11:18:51,False,1.0,True,1366.0,2772.0,4509.0,False,False
104419788,slon1024,562,310,2010-01-13 08:07:43,False,1.0,False,139.0,188.0,1807.0,False,False
2574774714,venglin,106,175,2014-06-18 12:49:52,False,1.0,False,2.0,128.0,118.0,False,False
95894008,ipngovpl,26357,255,2009-12-10 12:49:11,False,1.0,False,116.0,4386.0,17573.0,False,False
4105477510,EUvsDisinfo,48374,646,2015-11-03 15:29:02,False,1.0,True,1022.0,438.0,2496.0,False,False
